    S0C         S1C         S0U         S1U          EC           EU           OC           OU          MC         MU       CCSC      CCSU     YGC     YGCT     FGC    FGCT     CGC    CGCT       GCT
        0,0      1024,0         0,0      1024,0       3072,0          0,0      12288,0       4381,3     1728,0     1585,3     192,0     131,8      1     0,018     0     0,000     0     0,000     0,018
        0,0      1024,0         0,0      1024,0       3072,0          0,0      12288,0       4381,3     1728,0     1585,3     192,0     131,8      1     0,018     0     0,000     0     0,000     0,018
        0,0      1024,0         0,0      1024,0       3072,0          0,0      12288,0       4381,3     1728,0     1585,3     192,0     131,8      1     0,018     0     0,000     0     0,000     0,018
        0,0      1024,0         0,0      1024,0       3072,0          0,0      12288,0       4381,3     1728,0     1585,3     192,0     131,8      1     0,018     0     0,000     0     0,000     0,018
        0,0      1024,0         0,0      1024,0       3072,0          0,0      12288,0       4381,3     1728,0     1585,3     192,0     131,8      1     0,018     0     0,000     0     0,000     0,018
        0,0      1024,0         0,0      1024,0       3072,0       1024,0      12288,0       4381,3     1728,0     1585,3     192,0     131,8      1     0,018     0     0,000     0     0,000     0,018
        0,0      1024,0         0,0      1024,0       3072,0       1024,0      12288,0       4381,3     1728,0     1585,3     192,0     131,8      1     0,018     0     0,000     0     0,000     0,018
        0,0      1024,0         0,0      1024,0       3072,0       1024,0      12288,0       4381,3     1728,0     1585,3     192,0     131,8      1     0,018     0     0,000     0     0,000     0,018
        0,0      1024,0         0,0      1024,0       3072,0       1024,0      12288,0       4381,3     1728,0     1585,3     192,0     131,8      1     0,018     0     0,000     0     0,000     0,018
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0      1024,0       2048,0          0,0      13312,0       6147,1     1728,0     1589,6     192,0     131,8      2     0,028     0     0,000     0     0,000     0,028
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       831,5       2048,0          0,0      13312,0       7377,2     1728,0     1598,0     192,0     131,8      3     0,035     0     0,000     0     0,000     0,035
        0,0      1024,0         0,0       845,1       2048,0          0,0      13312,0       8221,3     1728,0     1574,1     192,0     123,8      4     0,041     0     0,000     2     0,014     0,055
        0,0      1024,0         0,0       845,1       2048,0          0,0      13312,0       8221,3     1728,0     1574,1     192,0     123,8      4     0,041     0     0,000     2     0,014     0,055
        0,0      1024,0         0,0       845,1       2048,0          0,0      13312,0       8221,3     1728,0     1574,1     192,0     123,8      4     0,041     0     0,000     2     0,014     0,055
        0,0      1024,0         0,0       845,1       2048,0          0,0      13312,0       8221,3     1728,0     1574,1     192,0     123,8      4     0,041     0     0,000     2     0,014     0,055
        0,0      1024,0         0,0       845,1       2048,0          0,0      13312,0       8221,3     1728,0     1574,1     192,0     123,8      4     0,041     0     0,000     2     0,014     0,055
        0,0      1024,0         0,0       845,1       2048,0          0,0      13312,0       8221,3     1728,0     1574,1     192,0     123,8      4     0,041     0     0,000     2     0,014     0,055
        0,0      1024,0         0,0       845,1       2048,0          0,0      13312,0       8221,3     1728,0     1574,1     192,0     123,8      4     0,041     0     0,000     2     0,014     0,055
        0,0      1024,0         0,0       845,1       2048,0          0,0      13312,0       8221,3     1728,0     1574,1     192,0     123,8      4     0,041     0     0,000     2     0,014     0,055
        0,0      1024,0         0,0       845,1       2048,0          0,0      13312,0       8221,3     1728,0     1574,1     192,0     123,8      4     0,041     0     0,000     2     0,014     0,055
        0,0      1024,0         0,0       845,1       2048,0          0,0      13312,0       8221,3     1728,0     1574,1     192,0     123,8      4     0,041     0     0,000     2     0,014     0,055
        0,0      1024,0         0,0       845,1       2048,0          0,0      13312,0       8221,3     1728,0     1574,1     192,0     123,8      4     0,041     0     0,000     2     0,014     0,055
        0,0      1024,0         0,0       853,2       2048,0          0,0      13312,0       9062,7     1728,0     1574,2     192,0     123,8      5     0,047     0     0,000     2     0,014     0,061
        0,0      1024,0         0,0       853,2       2048,0          0,0      13312,0       9062,7     1728,0     1574,2     192,0     123,8      5     0,047     0     0,000     2     0,014     0,061
        0,0      1024,0         0,0       853,2       2048,0          0,0      13312,0       9062,7     1728,0     1574,2     192,0     123,8      5     0,047     0     0,000     2     0,014     0,061
        0,0      1024,0         0,0       853,2       2048,0          0,0      13312,0       9062,7     1728,0     1574,2     192,0     123,8      5     0,047     0     0,000     2     0,014     0,061
        0,0      1024,0         0,0       853,2       2048,0          0,0      13312,0       9062,7     1728,0     1574,2     192,0     123,8      5     0,047     0     0,000     2     0,014     0,061
        0,0      1024,0         0,0       853,2       2048,0          0,0      13312,0       9062,7     1728,0     1574,2     192,0     123,8      5     0,047     0     0,000     2     0,014     0,061
        0,0      1024,0         0,0       853,2       2048,0          0,0      13312,0       9062,7     1728,0     1574,2     192,0     123,8      5     0,047     0     0,000     2     0,014     0,061
        0,0      1024,0         0,0       853,2       2048,0          0,0      13312,0       9062,7     1728,0     1574,2     192,0     123,8      5     0,047     0     0,000     2     0,014     0,061
        0,0      1024,0         0,0       853,2       2048,0          0,0      13312,0       9062,7     1728,0     1574,2     192,0     123,8      5     0,047     0     0,000     2     0,014     0,061
        0,0      1024,0         0,0       762,4       2048,0          0,0      13312,0      10009,5     1792,0     1576,4     192,0     123,8      6     0,054     0     0,000     2     0,014     0,068
        0,0      1024,0         0,0       762,4       2048,0          0,0      13312,0      10009,5     1792,0     1576,4     192,0     123,8      6     0,054     0     0,000     2     0,014     0,068
        0,0      1024,0         0,0       762,4       2048,0          0,0      13312,0      10009,5     1792,0     1576,4     192,0     123,8      6     0,054     0     0,000     2     0,014     0,068
        0,0      1024,0         0,0       762,4       2048,0          0,0      13312,0      10009,5     1792,0     1576,4     192,0     123,8      6     0,054     0     0,000     2     0,014     0,068
        0,0      1024,0         0,0       762,4       2048,0          0,0      13312,0      10009,5     1792,0     1576,4     192,0     123,8      6     0,054     0     0,000     2     0,014     0,068
        0,0      1024,0         0,0       762,4       2048,0          0,0      13312,0      10009,5     1792,0     1576,4     192,0     123,8      6     0,054     0     0,000     2     0,014     0,068
        0,0      1024,0         0,0       853,6       2048,0          0,0      13312,0      10863,2     1792,0     1583,1     192,0     123,8      7     0,059     0     0,000     4     0,015     0,074
        0,0      1024,0         0,0       853,6       2048,0          0,0      13312,0      10863,2     1792,0     1583,1     192,0     123,8      7     0,059     0     0,000     4     0,015     0,074
        0,0      1024,0         0,0       853,6       2048,0          0,0      13312,0      10863,2     1792,0     1583,1     192,0     123,8      7     0,059     0     0,000     4     0,015     0,074
        0,0      1024,0         0,0       853,6       2048,0          0,0      13312,0      10863,2     1792,0     1583,1     192,0     123,8      7     0,059     0     0,000     4     0,015     0,074
        0,0      1024,0         0,0       853,6       2048,0          0,0      13312,0      10863,2     1792,0     1583,1     192,0     123,8      7     0,059     0     0,000     4     0,015     0,074
        0,0      1024,0         0,0       853,6       2048,0          0,0      13312,0      10863,2     1792,0     1583,1     192,0     123,8      7     0,059     0     0,000     4     0,015     0,074
        0,0      1024,0         0,0       864,3       2048,0          0,0      13312,0      11611,0     1792,0     1583,1     192,0     123,8      8     0,065     0     0,000     4     0,015     0,080
        0,0      1024,0         0,0       864,3       2048,0          0,0      13312,0      11611,0     1792,0     1583,1     192,0     123,8      8     0,065     0     0,000     4     0,015     0,080
        0,0      1024,0         0,0       864,3       2048,0          0,0      13312,0      11611,0     1792,0     1583,1     192,0     123,8      8     0,065     0     0,000     4     0,015     0,080
        0,0      1024,0         0,0       864,3       2048,0          0,0      13312,0      11611,0     1792,0     1583,1     192,0     123,8      8     0,065     0     0,000     4     0,015     0,080
        0,0      1024,0         0,0       864,3       2048,0          0,0      13312,0      11611,0     1792,0     1583,1     192,0     123,8      8     0,065     0     0,000     4     0,015     0,080
        0,0      1024,0         0,0       864,3       2048,0          0,0      13312,0      11611,0     1792,0     1583,1     192,0     123,8      8     0,065     0     0,000     4     0,015     0,080
        0,0      1024,0         0,0       864,3       2048,0          0,0      13312,0      11611,0     1792,0     1583,1     192,0     123,8      8     0,065     0     0,000     4     0,015     0,080
        0,0      1024,0         0,0       864,3       2048,0          0,0      13312,0      11611,0     1792,0     1583,1     192,0     123,8      8     0,065     0     0,000     4     0,015     0,080
        0,0      1024,0         0,0       864,3       2048,0          0,0      13312,0      11611,0     1792,0     1583,1     192,0     123,8      8     0,065     0     0,000     4     0,015     0,080
        0,0      1024,0         0,0       864,3       2048,0          0,0      13312,0      11611,0     1792,0     1583,1     192,0     123,8      8     0,065     0     0,000     4     0,015     0,080
        0,0      1024,0         0,0       864,3       2048,0          0,0      13312,0      11611,0     1792,0     1583,1     192,0     123,8      8     0,065     0     0,000     4     0,015     0,080
        0,0      1024,0         0,0       864,3       2048,0          0,0      13312,0      11611,0     1792,0     1583,1     192,0     123,8      8     0,065     0     0,000     4     0,015     0,080
        0,0      1024,0         0,0       763,3       2048,0          0,0      13312,0      12201,4     1792,0     1583,5     192,0     123,8      9     0,072     0     0,000     4     0,015     0,087
        0,0      1024,0         0,0       763,3       2048,0          0,0      13312,0      12201,4     1792,0     1583,5     192,0     123,8      9     0,072     0     0,000     4     0,015     0,087
        0,0      1024,0         0,0       763,3       2048,0          0,0      13312,0      12201,4     1792,0     1583,5     192,0     123,8      9     0,072     0     0,000     4     0,015     0,087
        0,0      1024,0         0,0       763,3       2048,0          0,0      13312,0      12201,4     1792,0     1583,5     192,0     123,8      9     0,072     0     0,000     4     0,015     0,087
        0,0      1024,0         0,0       763,3       2048,0          0,0      13312,0      12201,4     1792,0     1583,5     192,0     123,8      9     0,072     0     0,000     4     0,015     0,087
        0,0      1024,0         0,0       763,3       2048,0          0,0      13312,0      12201,4     1792,0     1583,5     192,0     123,8      9     0,072     0     0,000     4     0,015     0,087
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      12134,7     1792,0     1587,7     192,0     123,8     10     0,078     1     0,051     4     0,015     0,144
        0,0      1024,0         0,0       803,4       2048,0          0,0      13312,0      12134,7     1792,0     1591,0     192,0     123,8     11     0,081     1     0,051     4     0,015     0,147
        0,0      1024,0         0,0       803,4       2048,0          0,0      13312,0      12134,7     1792,0     1591,0     192,0     123,8     11     0,081     1     0,051     4     0,015     0,147
        0,0      1024,0         0,0       803,4       2048,0          0,0      13312,0      12134,7     1792,0     1591,0     192,0     123,8     11     0,081     1     0,051     4     0,015     0,147
        0,0      1024,0         0,0       803,4       2048,0          0,0      13312,0      12134,7     1792,0     1591,0     192,0     123,8     11     0,081     1     0,051     4     0,015     0,147
        0,0      1024,0         0,0       803,4       2048,0          0,0      13312,0      12134,7     1792,0     1591,0     192,0     123,8     11     0,081     1     0,051     4     0,015     0,147
        0,0      1024,0         0,0       803,4       2048,0          0,0      13312,0      12134,7     1792,0     1591,0     192,0     123,8     11     0,081     1     0,051     4     0,015     0,147
        0,0      1024,0         0,0       803,4       2048,0          0,0      13312,0      12134,7     1792,0     1591,0     192,0     123,8     11     0,081     1     0,051     4     0,015     0,147
        0,0      1024,0         0,0       803,4       2048,0          0,0      13312,0      12134,7     1792,0     1591,0     192,0     123,8     11     0,081     1     0,051     4     0,015     0,147
        0,0      1024,0         0,0       803,4       2048,0          0,0      13312,0      12134,7     1792,0     1591,0     192,0     123,8     11     0,081     1     0,051     4     0,015     0,147
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      13423,9     1792,0     1591,0     192,0     123,8     12     0,087     2     0,105     4     0,015     0,206
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      13423,9     1792,0     1591,0     192,0     123,8     12     0,087     2     0,105     4     0,015     0,206
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      13423,9     1792,0     1591,0     192,0     123,8     12     0,087     2     0,105     4     0,015     0,206
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      13423,9     1792,0     1591,0     192,0     123,8     12     0,087     2     0,105     4     0,015     0,206
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      13423,9     1792,0     1591,0     192,0     123,8     12     0,087     2     0,105     4     0,015     0,206
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      13423,9     1792,0     1591,0     192,0     123,8     12     0,087     2     0,105     4     0,015     0,206
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      13423,9     1792,0     1591,0     192,0     123,8     12     0,087     2     0,105     4     0,015     0,206
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      13423,9     1792,0     1591,0     192,0     123,8     12     0,087     2     0,105     4     0,015     0,206
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      13423,9     1792,0     1591,0     192,0     123,8     12     0,087     2     0,105     4     0,015     0,206
        0,0         0,0         0,0         0,0       2048,0          0,0      14336,0      13423,9     1792,0     1591,0     192,0     123,8     12     0,087     2     0,105     4     0,015     0,206
        0,0         0,0         0,0         0,0       1024,0          0,0      15360,0      14829,0     1792,0     1610,4     192,0     127,1     14     0,091     4     0,193     4     0,015     0,299
        0,0         0,0         0,0         0,0       1024,0          0,0      15360,0      14829,0     1792,0     1610,4     192,0     127,1     14     0,091     4     0,193     4     0,015     0,299
        0,0         0,0         0,0         0,0       1024,0          0,0      15360,0      14829,0     1792,0     1610,4     192,0     127,1     14     0,091     4     0,193     4     0,015     0,299
        0,0         0,0         0,0         0,0       1024,0          0,0      15360,0      14829,0     1792,0     1610,4     192,0     127,1     14     0,091     4     0,193     4     0,015     0,299
        0,0         0,0         0,0         0,0       1024,0          0,0      15360,0      14829,0     1792,0     1610,4     192,0     127,1     14     0,091     4     0,193     4     0,015     0,299
        0,0         0,0         0,0         0,0       1024,0          0,0      15360,0      14829,0     1792,0     1610,4     192,0     127,1     14     0,091     4     0,193     4     0,015     0,299
        0,0         0,0         0,0         0,0       1024,0          0,0      15360,0      14829,0     1792,0     1610,4     192,0     127,1     14     0,091     4     0,193     4     0,015     0,299
